66,3.25 x 16in,83 x 406  mm,83 x 406 mm,83 x 406 mm,83 x 406 mm,83 x 406 mm,83 x 406 mm,,1951356Coupe13,Wheels (rear),!showcase
68,5.00 x 16,"5,00 x 16","5,00 x 16",5.00 x 16,"5,00 x 16","5,00 x 16","5,00 x 16",,1951356Coupe13,"Tires, Front",!showcase
70,5.00 x 16,"5,00 x 16","5,00 x 16",5.00 x 16,"5,00 x 16","5,00 x 16","5,00 x 16",,1951356Coupe13,"Tires, Rear",!showcase
72,3.09,"3,09","3,09","3,09","3,09","3,09","3,09",,1951356Coupe13,Gear Ratio - 1st Gear,!showcase
74,1.765,"1,765","1,765","1,765","1,765","1,765","1,765",,1951356Coupe13,Gear Ratio - 2nd Gear,!showcase
76,1.227,"1,227","1,227","1,227","1,227","1,227","1,227",,1951356Coupe13,Gear Ratio - 3rd Gear,!showcase
78,0.96,"0,96","0,96","0,96","0,96","0,96","0,96",,1951356Coupe13,Gear Ratio - 4th Gear,!showcase
80,N/A,n.c.,N/V,n.d.,n/d,Ej tillg.,N/A,,1951356Coupe13,Gear Ratio - 5th Gear,!showcase
82,N/A,n.c.,N/V,n.d.,n/d,Ej tillg.,N/A,,1951356Coupe13,Gear Ratio - 6th Gear,!showcase
84,4.428:1,"4,428:1","4,428:1",4.428:1,"4,428:1","4,428:1","4,428:1",,1951356Coupe13,Gear Ratio - Final Drive,!showcase
86,-3.6,"-3,6","-3,6",-3.6,"-3,6","-3,6","-3,6",,1951356Coupe13,Gear Ratio - Reverse,!showcase
88,4-Speed,4,4-Gang,4-Marce,4 vel., 4-växlad,4 marchas,,1951356Coupe13,Gearbox (e.g. 5 speed),!showcase
90,Manual,Manuelle,Manuell,Manuale,Manual,Manuell,Manual,,1951356Coupe13,Transmission type (manual or automatic),!showcase

,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,1952 356 Cabrio 1.5,,,,,,,,1952356Cabrio15,STAT DATA GROUPINGS,!showcase
4,,,,,,,,,1952356Cabrio15,,!showcase
6,American,French,German,Italian,Spanish,Swedish,Portugese,,1952356Cabrio15,STATS AT A GLANCE,!showcase
8,"4 cylinder ""Boxer""",4 cylindres boxer,4-Zylinder Boxer,4 Cilindri Boxer,"""Boxer"" de 4 Cilindros","4-cylindrig ""boxer""",Boxer 4 cilindros,,1952356Cabrio15,"Engine Type (in format ""48 valve, V-12"")",!showcase
10,1488cc,1086 cc,1086 ccm,1086cc,1086 cc,1086 cc,1086 cc,,1952356Cabrio15,Displacement  (cc),!showcase
12,60bhp @ 4200rpm,60 ch à 4200 tr/mn,60 PS bei 4200 U/min.,60bhp @ 4200rpm,60 cv @ 4200 rpm,60 hk @ 4200 v/min,60 hp à 4200 rpm,,1952356Cabrio15,Horsepower (bhp or Kw  @  rpm),!showcase
14,75lb-ft @ 3000rpm,"10,4 mkg à 3000 tr/mn",102 Nm bei 3000 U/min.,51lb-ft @ 3000rpm,"10,4 kgm @ 3000 rpm",102 Nm @ 3000 v/min,"10,4 kgm à 3000 rpm",,1952356Cabrio15,Torque (lb-ft or Nm @ rpm),!showcase
16,15.5,"15""5","15,5 sek.",15.5 sec.,"15,5 seg","15,5 s","15,5 seg",,1952356Cabrio15,"Acceleration (0-60 mph, or 0-100 Km/h, in seconds)",!showcase
18,105 mph,170 km/h,170 km/h,170km/h,170km/h,170km/h,170km/h,,1952356Cabrio15,Top Speed (mph) - please also supply in km/h,!showcase
20,,,,,,,,,1952356Cabrio15,,!showcase
22,,,,,,,,,1952356Cabrio15,GENERAL DATA,!showcase
24,790Kg,790 Kg,790 kg,790Kg,790Kg,790Kg,790Kg,,1952356Cabrio15,Weight (kerb - kg),!showcase
26,3950 mm,3950  mm,3950  mm,3950 mm,3950 mm,3950 mm,"3,95m",,1952356Cabrio15,Length ( mm),!showcase
28,1660 mm,1660  mm,1660  mm,1660 mm,1660 mm,1660 mm,"1,66m",,1952356Cabrio15,Width ( mm),!showcase
30,1300 mm,1300  mm,1300  mm,1300 mm,1300 mm,1300 mm,"1,3m",,1952356Cabrio15,Height ( mm),!showcase
32,2100 mm,2100  mm,2100  mm,2100 mm,2100 mm,2100 mm,"2,1m",,1952356Cabrio15,Wheelbase ( mm),!showcase
34,,,,,,,,,1952356Cabrio15,,!showcase
36,,,,,,,,,1952356Cabrio15,PERFORMANCE DATA,!showcase
38,,,,,,,,,1952356Cabrio15,"Engine Type (in format ""48 valve, V-12"")",!showcase
40,,,,,,,,,1952356Cabrio15,Displacement  (cc),!showcase
42,,,,,,,,,1952356Cabrio15,Horsepower (bhp or Kw  @  rpm),!showcase
44,,,,,,,,,1952356Cabrio15,Torque (lb-ft or Nm @ rpm),!showcase
46,,,,,,,,,1952356Cabrio15,"Acceleration (0-60 mph, or 0-100 Km/h, in seconds)",!showcase
48,,,,,,,,,1952356Cabrio15,Top Speed (mph or km/h),!showcase
50,6000 rpm,6000 tr/mn,6000 U/min.,6000 rpm,6000 rpm,6000 v/min,6000 rpm,,1952356Cabrio15,Maximum Engine Speed (rpm),!showcase
52,7.0:1,"7,0:1","7,0:1",7.0:1,"7,0:1","7,0:1","7,0:1",,1952356Cabrio15,Compression Ratio (I.e. 9.6:1),!showcase
54,,,,,,,,,1952356Cabrio15,,!showcase
56,,,,,,,,,1952356Cabrio15,CHASSIS & DRIVETRAIN,!showcase
58,Rear-engine / Rear-drive,Moteur arrière / Propulsion,Heckmotor / Heckantrieb,Motore Post. / Trazione Post.,Motor post. / Tracción tras.,Svansmotor / Bakhjulsdrift,Motor Traseiro / Tração Traseira,,1952356Cabrio15,"Layout (e.g. front engine, rear drive)",!showcase
60,Drum,Tambour,Tro mmel,Tamburo,Tambor,Tru mma,Tambor,,1952356Cabrio15,Brakes – front,!showcase
62,Drum,Tambour,Tro mmel,Tamburo,Tambor,Tru mma,Tambor,,1952356Cabrio15,Brakes – rear,!showcase
64,3.25 x 16in,83 x 406  mm,83 x 406 mm,83 x 406 mm,83 x 406 mm,83 x 406 mm,83 x 406 mm,,1952356Cabrio15,Wheels (front),!showcase
66,3.25 x 16in,83 x 406  mm,83 x 406 mm,83 x 406 mm,83 x 406 mm,83 x 406 mm,83 x 406 mm,,1952356Cabrio15,Wheels (rear),!showcase
68,5.00 x 16,"5,00 x 16","5,00 x 16",5.00 x 16,"5,00 x 16","5,00 x 16","5,00 x 16",,1952356Cabrio15,"Tires, Front",!showcase
70,5.00 x 16,"5,00 x 16","5,00 x 16",5.00 x 16,"5,00 x 16","5,00 x 16","5,00 x 16",,1952356Cabrio15,"Tires, Rear",!showcase
72,3.09,"3,09","3,09","3,09","3,09","3,09","3,09",,1952356Cabrio15,Gear Ratio - 1st Gear,!showcase
74,1.765,"1,765","1,765","1,765","1,765","1,765","1,765",,1952356Cabrio15,Gear Ratio - 2nd Gear,!showcase
76,1.13,"1,13","1,13",1.13,"1,13","1,13","1,13",,1952356Cabrio15,Gear Ratio - 3rd Gear,!showcase
78,0.852,"0,852","0,852",0.852,"0,852","0,852","0,852",,1952356Cabrio15,Gear Ratio - 4th Gear,!showcase
80,N/A,n.c.,N/V,n.d.,n/d,Ej tillg.,N/A,,1952356Cabrio15,Gear Ratio - 5th Gear,!showcase
82,N/A,n.c.,N/V,n.d.,n/d,Ej tillg.,N/A,,1952356Cabrio15,Gear Ratio - 6th Gear,!showcase
84,4.428 :1,"4,428:1","4,428:1",4.428:1,"4,428:1","4,428:1","4,428:1",,1952356Cabrio15,Gear Ratio - Final Drive,!showcase
86,-3.6,"-3,6","-3,6",-3.6,"-3,6","-3,6","-3,6",,1952356Cabrio15,Gear Ratio - Reverse,!showcase
88,4-Speed,4,4-Gang,4-Marce,4 vel.,4-växlad,4 marchas,,1952356Cabrio15,Gearbox (e.g. 5 speed),!showcase
90,Manual,Manuelle,Manuell,Manuale,Manual,Manuell,Manual,,1952356Cabrio15,Transmission type (manual or automatic),!showcase
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,1952 356 Coupe 1.5,,,,,,,,1952356Coupe15,STAT DATA GROUPINGS,!showcase
4,,,,,,,,,1952356Coupe15,,!showcase
6,American,French,German,Italian,Spanish,Swedish,Portugese,,1952356Coupe15,STATS AT A GLANCE,!showcase
8,"4 cylinder ""Boxer""",4 cylindres boxer,4-Zylinder Boxer,4 Cilindri Boxer,"""Boxer"" de 4 Cilindros","4-cylindrig ""boxer""",Boxer 4 cilindros,,1952356Coupe15,"Engine Type (in format ""48 valve, V-12"")",!showcase
10,1488cc,1488cc,1488 ccm,1488cc,1488cc,1488cc,1488cc,,1952356Coupe15,Displacement  (cc),!showcase
12,60bhp @ 4200rpm,60 ch à 4200 tr/mn,60 PS bei 4200 U/min.,60bhp @ 4200rpm,60 cv @ 4200 rpm,60 hk @ 4200 v/min,60 hp à 4200 rpm,,1952356Coupe15,Horsepower (bhp or Kw  @  rpm),!showcase
14,75lb-ft @ 3000rpm,"10,4 mkg à 3000 tr/mn",102 Nm bei 3000 U/min.,51lb-ft @ 3000rpm,"10,4 kgm @ 3000 rpm",102 Nm @ 3000 v/min,"10,4 kgm à 3000 rpm",,1952356Coupe15,Torque (lb-ft or Nm @ rpm),!showcase
16,15.5,"15""5","15,5 sek.",15.5 sec.,"15,5 seg","15,5 s","15,5 seg",,1952356Coupe15,"Acceleration (0-60 mph, or 0-100 Km/h, in seconds)",!showcase
18,105 mph,170 km/h,170 km/h,170km/h,170km/h,170km/h,170km/h,,1952356Coupe15,Top Speed (mph) - please also supply in km/h,!showcase
20,,,,,,,,,1952356Coupe15,,!showcase
22,,,,,,,,,1952356Coupe15,GENERAL DATA,!showcase
24,830Kg,830 Kg,830 kg,830Kg,830Kg,830Kg,830Kg,,1952356Coupe15,Weight (kerb - kg),!showcase
26,3950 mm,3950  mm,3950  mm,3950 mm,3950 mm,3950 mm,"3,95m",,1952356Coupe15,Length ( mm),!showcase
28,1660 mm,1660  mm,1660  mm,1660 mm,1660 mm,1660 mm,"1,66m",,1952356Coupe15,Width ( mm),!showcase
30,1300 mm,1300  mm,1300  mm,1300 mm,1300 mm,1300 mm,"1,3m",,1952356Coupe15,Height ( mm),!showcase
32,2100 mm,2100  mm,2100  mm,2100 mm,2100 mm,2100 mm,"2,1m",,1952356Coupe15,Wheelbase ( mm),!showcase
34,,,,,,,,,1952356Coupe15,,!showcase
36,,,,,,,,,1952356Coupe15,PERFORMANCE DATA,!showcase
38,,,,,,,,,1952356Coupe15,"Engine Type (in format ""48 valve, V-12"")",!showcase
40,,,,,,,,,1952356Coupe15,Displacement  (cc),!showcase
42,,,,,,,,,1952356Coupe15,Horsepower (bhp or Kw  @  rpm),!showcase
44,,,,,,,,,1952356Coupe15,Torque (lb-ft or Nm @ rpm),!showcase
46,,,,,,,,,1952356Coupe15,"Acceleration (0-60 mph, or 0-100 Km/h, in seconds)",!showcase
48,,,,,,,,,1952356Coupe15,Top Speed (mph or km/h),!showcase
50,6000 rpm,6000 tr/mn,6000 U/min.,6000 rpm,6000 rpm,6000 v/min,6000 rpm,,1952356Coupe15,Maximum Engine Speed (rpm),!showcase
52,7.0:1,"7,0:1","7,0:1",7.0:1,"7,0:1","7,0:1","7,0:1",,1952356Coupe15,Compression Ratio (I.e. 9.6:1),!showcase
54,,,,,,,,,1952356Coupe15,,!showcase
56,,,,,,,,,1952356Coupe15,CHASSIS & DRIVETRAIN,!showcase
58,Rear-engine / Rear-drive,Moteur arrière / Propulsion,Heckmotor / Heckantrieb,Motore Post. / Trazione Post.,Motor post. / Tracción tras.,Svansmotor / Bakhjulsdrift,Motor Traseiro / Tração Traseira,,1952356Coupe15,"Layout (e.g. front engine, rear drive)",!showcase
60,Drum,Tambour,Tro mmel,Tamburo,Tambor,Tru mma,Tambor,,1952356Coupe15,Brakes – front,!showcase
62,Drum,Tambour,Tro mmel,Tamburo,Tambor,Tru mma,Tambor,,1952356Coupe15,Brakes – rear,!showcase
64,3.25 x 16in,83 x 406  mm,83 x 406 mm,83 x 406 mm,83 x 406 mm,83 x 406 mm,83 x 406 mm,,1952356Coupe15,Wheels (front),!showcase
66,3.25 x 16in,83 x 406  mm,83 x 406 mm,83 x 406 mm,83 x 406 mm,83 x 406 mm,83 x 406 mm,,1952356Coupe15,Wheels (rear),!showcase
68,5.00 x 16,"5,00 x 16","5,00 x 16",5.00 x 16,"5,00 x 16","5,00 x 16","5,00 x 16",,1952356Coupe15,"Tires, Front",!showcase
70,5.00 x 16,"5,00 x 16","5,00 x 16",5.00 x 16,"5,00 x 16","5,00 x 16","5,00 x 16",,1952356Coupe15,"Tires, Rear",!showcase
72,3.09,"3,09","3,09","3,09","3,09","3,09","3,09",,1952356Coupe15,Gear Ratio - 1st Gear,!showcase
74,1.765,"1,765","1,765","1,765","1,765","1,765","1,765",,1952356Coupe15,Gear Ratio - 2nd Gear,!showcase
76,1.13,"1,13","1,13",1.13,"1,13","1,13","1,13",,1952356Coupe15,Gear Ratio - 3rd Gear,!showcase
78,0.852,"0,852","0,852",0.852,"0,852","0,852","0,852",,1952356Coupe15,Gear Ratio - 4th Gear,!showcase
80,N/A,n.c.,N/V,n.d.,n/d,Ej tillg.,N/A,,1952356Coupe15,Gear Ratio - 5th Gear,!showcase
82,N/A,n.c.,N/V,n.d.,n/d,Ej tillg.,N/A,,1952356Coupe15,Gear Ratio - 6th Gear,!showcase
84,4.428:1,"4,428:1","4,428:1",4.428:1,"4,428:1","4,428:1","4,428:1",,1952356Coupe15,Gear Ratio - Final Drive,!showcase
86,-3.6,"-3,6","-3,6",-3.6,"-3,6","-3,6","-3,6",,1952356Coupe15,Gear Ratio - Reverse,!showcase
88,4-Speed,4,4-Gang,4-Marce,4 vel.,4-växlad,4 marchas,,1952356Coupe15,Gearbox (e.g. 5 speed),!showcase
90,Manual,Manuelle,Manuell,Manuale,Manual,Manuell,Manual,,1952356Coupe15,Transmission type (manual or automatic),!showcase
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,1953 356 Cabrio 1.5S,,,,,,,,1953356Cabrio15s,STAT DATA GROUPINGS,!showcase
4,,,,,,,,,1953356Cabrio15s,,!showcase
6,American,French,German,Italian,Spanish,Swedish,Portugese,,1953356Cabrio15s,STATS AT A GLANCE,!showcase
8,"4 cylinder ""Boxer""",4 cylindres boxer,4-Zylinder Boxer,4 Cilindri Boxer,"""Boxer"" de 4 Cilindros","4-cylindrig ""boxer""",Boxer 4 cilindros,,1953356Cabrio15s,"Engine Type (in format ""48 valve, V-12"")",!showcase
10,1488cc,1488cc,1488 ccm,1488cc,1488cc,1488cc,1488cc,,1953356Cabrio15s,Displacement  (cc),!showcase
12,70bhp @ 5500rpm,70 ch à 5500 tr/mn,70 PS bei 5500 U/min.,70bhp @ 5500rpm,70 cv @ 5500 rpm,70 hk @ 5500 v/min,70 hp à 5500 rpm,,1953356Cabrio15s,Horsepower (bhp or Kw  @  rpm),!showcase
14,79lb-ft @ 3600rpm,"10,9 mkg à 3600 tr/mn",107 Nm bei 3600 U/min.,79lb-ft @ 3600rpm,"10,9 kgm @ 3600 rpm",107 Nm @ 3600 v/min,"10,9 kgm à 3600 rpm",,1953356Cabrio15s,Torque (lb-ft or Nm @ rpm),!showcase
16,13.5,"13""5","13,5 sek.",13.5 sec.,"13,5 seg","13,5 s","13,5 seg",,1953356Cabrio15s,"Acceleration (0-60 mph, or 0-100 Km/h, in seconds)",!showcase
18,109 mph,175 km/h,175 km/h,175km/h,175km/h,175km/h,175km/h,,1953356Cabrio15s,Top Speed (mph) - please also supply in km/h,!showcase
20,,,,,,,,,1953356Cabrio15s,,!showcase
22,,,,,,,,,1953356Cabrio15s,GENERAL DATA,!showcase
24,790Kg,790 Kg,790 kg,790Kg,790Kg,790Kg,790Kg,,1953356Cabrio15s,Weight (kerb - kg),!showcase
26,3950 mm,3950  mm,3950  mm,3950 mm,3950 mm,3950 mm,"3,95m",,1953356Cabrio15s,Length ( mm),!showcase
28,1660 mm,1660  mm,1660  mm,1660 mm,1660 mm,1660 mm,"1,66m",,1953356Cabrio15s,Width ( mm),!showcase
30,1300 mm,1300  mm,1300  mm,1300 mm,1300 mm,1300 mm,"1,3m",,1953356Cabrio15s,Height ( mm),!showcase
32,2100 mm,2100  mm,2100  mm,2100 mm,2100 mm,2100 mm,"2,1m",,1953356Cabrio15s,Wheelbase ( mm),!showcase
34,,,,,,,,,1953356Cabrio15s,,!showcase
36,,,,,,,,,1953356Cabrio15s,PERFORMANCE DATA,!showcase
38,,,,,,,,,1953356Cabrio15s,"Engine Type (in format ""48 valve, V-12"")",!showcase
40,,,,,,,,,1953356Cabrio15s,Displacement  (cc),!showcase
42,,,,,,,,,1953356Cabrio15s,Horsepower (bhp or Kw  @  rpm),!showcase
44,,,,,,,,,1953356Cabrio15s,Torque (lb-ft or Nm @ rpm),!showcase
46,,,,,,,,,1953356Cabrio15s,"Acceleration (0-60 mph, or 0-100 Km/h, in seconds)",!showcase
48,,,,,,,,,1953356Cabrio15s,Top Speed (mph or km/h),!showcase
50,5800 rpm,5800 tr/mn,5800 U/min.,5800 rpm,5800 rpm,5800 v/min,5800 rpm,,1953356Cabrio15s,Maximum Engine Speed (rpm),!showcase
52,8.2:1,"8,2:1","8,2:1",8.2:1,"8,2:1","8,2:1","8,2:1",,1953356Cabrio15s,Compression Ratio (I.e. 9.6:1),!showcase
54,,,,,,,,,1953356Cabrio15s,,!showcase
56,,,,,,,,,1953356Cabrio15s,CHASSIS & DRIVETRAIN,!showcase
58,Rear-engine / Rear-drive,Moteur arrière / Propulsion,Heckmotor / Heckantrieb,Motore Post. / Trazione Post.,Motor post. / Tracción tras.,Svansmotor / Bakhjulsdrift,Motor Traseiro / Tração Traseira,,1953356Cabrio15s,"Layout (e.g. front engine, rear drive)",!showcase
60,Drum,Tambour,Tro mmel,Tamburo,Tambor,Tru mma,Tambor,,1953356Cabrio15s,Brakes – front,!showcase
62,Drum,Tambour,Tro mmel,Tamburo,Tambor,Tru mma,Tambor,,1953356Cabrio15s,Brakes – rear,!showcase
64,3.25 x 16in,83 x 406  mm,83 x 406 mm,83 x 406 mm,83 x 406 mm,83 x 406 mm,83 x 406 mm,,1953356Cabrio15s,Wheels (front),!showcase
66,3.25 x 16in,83 x 406  mm,83 x 406 mm,83 x 406 mm,83 x 406 mm,83 x 406 mm,83 x 406 mm,,1953356Cabrio15s,Wheels (rear),!showcase
68,5.00 x 16,"5,00 x 16","5,00 x 16",5.00 x 16,"5,00 x 16","5,00 x 16","5,00 x 16",,1953356Cabrio15s,"Tires, Front",!showcase
70,5.00 x 16,"5,00 x 16","5,00 x 16",5.00 x 16,"5,00 x 16","5,00 x 16","5,00 x 16",,1953356Cabrio15s,"Tires, Rear",!showcase
72,3.09,"3,09","3,09",3.09,"3,09","3,09","3,09",,1953356Cabrio15s,Gear Ratio - 1st Gear,!showcase
74,1.765,"1,765","1,765",1.765,"1,765","1,765","1,765",,1953356Cabrio15s,Gear Ratio - 2nd Gear,!showcase
76,1.13,"1,13","1,13",1.13,"1,13","1,13","1,13",,1953356Cabrio15s,Gear Ratio - 3rd Gear,!showcase
78,0.852,"0,852","0,852",0.852,"0,852","0,852","0,852",,1953356Cabrio15s,Gear Ratio - 4th Gear,!showcase
80,N/A,n.c.,N/V,n.d.,n/d,Ej tillg.,N/A,,1953356Cabrio15s,Gear Ratio - 5th Gear,!showcase
82,N/A,n.c.,N/V,n.d.,n/d,Ej tillg.,N/A,,1953356Cabrio15s,Gear Ratio - 6th Gear,!showcase
84,4.428:1,"4,428:1","4,428:1",4.428:1,"4,428:1","4,428:1","4,428:1",,1953356Cabrio15s,Gear Ratio - Final Drive,!showcase
86,-3.6,"-3,6","-3,6",-3.6,"-3,6","-3,6","-3,6",,1953356Cabrio15s,Gear Ratio - Reverse,!showcase
88,4-Speed,4,4-Gang,4-Marce,4 vel.,4-växlad,4 marchas,,1953356Cabrio15s,Gearbox (e.g. 5 speed),!showcase
90,Manual,Manuelle,Manuell,Manuale,Manual,Manuell,Manual,,1953356Cabrio15s,Transmission type (manual or automatic),!showcase
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,1953 356 Coupe 1.5S,,,,,,,,1953356Coupe15s,STAT DATA GROUPINGS,!showcase
4,,,,,,,,,1953356Coupe15s,,!showcase
6,American,French,German,Italian,Spanish,Swedish,Portugese,,1953356Coupe15s,STATS AT A GLANCE,!showcase
8,"4 cylinder ""Boxer""",4 cylindres boxer,4-Zylinder Boxer,4 Cilindri Boxer,"""Boxer"" de 4 Cilindros","4-cylindrig ""boxer""",Boxer 4 cilindros,,1953356Coupe15s,"Engine Type (in format ""48 valve, V-12"")",!showcase
10,1488cc,1488cc,1488 ccm,1488cc,1488cc,1488cc,1488cc,,1953356Coupe15s,Displacement  (cc),!showcase
12,70bhp @ 5500rpm,70 ch à 5500 tr/mn,70 PS bei 5500 U/min.,70bhp @ 5500rpm,70 cv @ 5500 rpm,70 hk @ 5500 v/min,70 hp à 5500 rpm,,1953356Coupe15s,Horsepower (bhp or Kw  @  rpm),!showcase
14,79lb-ft @ 3600rpm,"10,9 mkg à 3600 tr/mn",107 Nm bei 3600 U/min.,79lb-ft @ 3600rpm,"10,9 kgm @ 3600 rpm",107 Nm @ 3600 v/min,"10,9 kgm à 3600 rpm",,1953356Coupe15s,Torque (lb-ft or Nm @ rpm),!showcase
16,13.5,"13""5","13,5 sek.",13.5 sec.,"13,5 seg","13,5 s","13,5 seg",,1953356Coupe15s,"Acceleration (0-60 mph, or 0-100 Km/h, in seconds)",!showcase
18,109 mph,175 km/h,175 km/h,175km/h,175km/h,175km/h,175km/h,,1953356Coupe15s,Top Speed (mph) - please also supply in km/h,!showcase
20,,,,,,,,,1953356Coupe15s,,!showcase
22,,,,,,,,,1953356Coupe15s,GENERAL DATA,!showcase
24,830Kg,830 Kg,830 kg,830Kg,830Kg,830Kg,830Kg,,1953356Coupe15s,Weight (kerb - kg),!showcase
26,3950 mm,3950  mm,3950  mm,3950 mm,3950 mm,3950 mm,"3,95m",,1953356Coupe15s,Length ( mm),!showcase
28,1660 mm,1660  mm,1660  mm,1660 mm,1660 mm,1660 mm,"1,66m",,1953356Coupe15s,Width ( mm),!showcase
30,1300 mm,1300  mm,1300  mm,1300 mm,1300 mm,1300 mm,"1,3m",,1953356Coupe15s,Height ( mm),!showcase
32,2100 mm,2100  mm,2100  mm,2100 mm,2100 mm,2100 mm,"2,1m",,1953356Coupe15s,Wheelbase ( mm),!showcase
34,,,,,,,,,1953356Coupe15s,,!showcase
36,,,,,,,,,1953356Coupe15s,PERFORMANCE DATA,!showcase
38,,,,,,,,,1953356Coupe15s,"Engine Type (in format ""48 valve, V-12"")",!showcase
40,,,,,,,,,1953356Coupe15s,Displacement  (cc),!showcase
42,,,,,,,,,1953356Coupe15s,Horsepower (bhp or Kw  @  rpm),!showcase
44,,,,,,,,,1953356Coupe15s,Torque (lb-ft or Nm @ rpm),!showcase
46,,,,,,,,,1953356Coupe15s,"Acceleration (0-60 mph, or 0-100 Km/h, in seconds)",!showcase
48,,,,,,,,,1953356Coupe15s,Top Speed (mph or km/h),!showcase
50,5800 rpm,5800 tr/mn,5800 U/min.,5800 rpm,5800 rpm,5800 v/min,5800 rpm,,1953356Coupe15s,Maximum Engine Speed (rpm),!showcase
52,8.2:1,"8,2:1","8,2:1",8.2:1,"8,2:1","8,2:1","8,2:1",,1953356Coupe15s,Compression Ratio (I.e. 9.6:1),!showcase
54,,,,,,,,,1953356Coupe15s,,!showcase
56,,,,,,,,,1953356Coupe15s,CHASSIS & DRIVETRAIN,!showcase
58,Rear-engine / Rear-drive,Moteur arrière / Propulsion,Heckmotor / Heckantrieb,Motore Post. / Trazione Post.,Motor post. / Tracción tras.,Svansmotor / Bakhjulsdrift,Motor Traseiro / Tração Traseira,,1953356Coupe15s,"Layout (e.g. front engine, rear drive)",!showcase
60,Drum,Tambour,Tro mmel,Tamburo,Tambor,Tru mma,Tambor,,1953356Coupe15s,Brakes – front,!showcase
62,Drum,Tambour,Tro mmel,Tamburo,Tambor,Tru mma,Tambor,,1953356Coupe15s,Brakes – rear,!showcase
64,3.25 x 16in,83 x 406  mm,83 x 406 mm,83 x 406 mm,83 x 406 mm,83 x 406 mm,83 x 406 mm,,1953356Coupe15s,Wheels (front),!showcase
66,3.25 x 16in,83 x 406  mm,83 x 406 mm,83 x 406 mm,83 x 406 mm,83 x 406 mm,83 x 406 mm,,1953356Coupe15s,Wheels (rear),!showcase
68,5.00 x 16,"5,00 x 16","5,00 x 16",5.00 x 16,"5,00 x 16","5,00 x 16","5,00 x 16",,1953356Coupe15s,"Tires, Front",!showcase
70,5.00 x 16,"5,00 x 16","5,00 x 16",5.00 x 16,"5,00 x 16","5,00 x 16","5,00 x 16",,1953356Coupe15s,"Tires, Rear",!showcase
72,3.09,"3,09","3,09",3.09,"3,09","3,09","3,09",,1953356Coupe15s,Gear Ratio - 1st Gear,!showcase
74,1.765,"1,765","1,765",1.765,"1,765","1,765","1,765",,1953356Coupe15s,Gear Ratio - 2nd Gear,!showcase
76,1.13,"1,13","1,13",1.13,"1,13","1,13","1,13",,1953356Coupe15s,Gear Ratio - 3rd Gear,!showcase
78,0.852,"0,852","0,852",0.852,"0,852","0,852","0,852",,1953356Coupe15s,Gear Ratio - 4th Gear,!showcase
80,N/A,n.c.,N/V,n.d.,n/d,Ej tillg.,N/A,,1953356Coupe15s,Gear Ratio - 5th Gear,!showcase
82,N/A,n.c.,N/V,n.d.,n/d,Ej tillg.,N/A,,1953356Coupe15s,Gear Ratio - 6th Gear,!showcase
84,4.428:1,"4,428:1","4,428:1",4.428:1,"4,428:1","4,428:1","4,428:1",,1953356Coupe15s,Gear Ratio - Final Drive,!showcase
86,-3.6,"-3,6","-3,6",-3.6,"-3,6","-3,6","-3,6",,1953356Coupe15s,Gear Ratio - Reverse,!showcase
88,4-Speed,4,4-Gang,4-Marce,4 vel.,4-växlad,4 marchas,,1953356Coupe15s,Gearbox (e.g. 5 speed),!showcase
90,Manual,Manuelle,Manuell,Manuale,Manual,Manuell,Manual,,1953356Coupe15s,Transmission type (manual or automatic),!showcase
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,1954 356 Cabrio 1.3S,,,,,,,,1954356Cabrio13S,STAT DATA GROUPINGS,!showcase
4,,,,,,,,,1954356Cabrio13S,,!showcase
6,American,French,German,Italian,Spanish,Swedish,Portugese,,1954356Cabrio13S,STATS AT A GLANCE,!showcase
8,"4 cylinder ""Boxer""",4 cylindres boxer,4-Zylinder Boxer,4 Cilindri Boxer,"""Boxer"" de 4 Cilindros","4-cylindrig ""boxer""",Boxer 4 cilindros,,1954356Cabrio13S,"Engine Type (in format ""48 valve, V-12"")",!showcase
10,1290cc,1290cc,1290 ccm,1290cc,1290cc,1290cc,1290cc,,1954356Cabrio13S,Displacement  (cc),!showcase
12,60bhp @ 4200rpm,60 ch à 4200 tr/mn,60 PS bei 4200 U/min.,60bhp @ 4200rpm,60 cv @ 4200 rpm,60 hk @ 4200 v/min,60 hp à 4200 rpm,,1954356Cabrio13S,Horsepower (bhp or Kw  @  rpm),!showcase
14,65lb-ft @ 3600rpm,9 mkg à 3600 tr/mn,88 Nm bei 3600 U/min.,65lb-ft @ 3600rpm,9 kgm @ 3600 rpm,88 Nm @ 3600 v/min,9 kgm à 3600 rpm,,1954356Cabrio13S,Torque (lb-ft or Nm @ rpm),!showcase
16,17,"17""",17 sek.,17 sec.,17 seg,17 s,17 seg,,1954356Cabrio13S,"Acceleration (0-60 mph, or 0-100 Km/h, in seconds)",!showcase
